row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,124.208.464.716,611.619.415.388,,33.0,124208464716.0,611619415388.0
2.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(166.966.798.373),(33.370.000.000),,34.0,-166966798373.0,-33370000000.0
3.,III. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(401.886.060.700),(782.524.593.100),,36.0,-401886060700.0,-782524593100.0
,,,Lưu chuyển tiên thuần từ hoạt động tài chính,40,(444.644.394.357),(204.275.177.712),,40.0,-444644394357.0,-204275177712.0
,,,Lưu chuyển tiên thuần trong năm (50=20+30+40),50,1.260.021.601.646,(644.909.291.672),,50.0,1260021601646.0,-644909291672.0
,,,Tiền và tương đương tiền đầu năm,60,1.716.919.348.616,2.361.887.855.663,,60.0,1716919348616.0,2361887855663.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,11.499.771,(59.215.375),,61.0,11499771.0,-59215375.0
,,,Tiền và tương đương tiền cuối năm (70=50+60+61),70,2.976.952.450.033,1.716.919.348.616,,70.0,2976952450033.0,1716919348616.0
