row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 177.270.899.255,Số đầu nămVND > 171.978.485.702,numeric__Số cuối nămVND > 177.270.899.255,numeric__Số đầu nămVND > 171.978.485.702
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,177.270.899.255,171.978.485.702,177270899255.0,171978485702.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,531.812.697.104,515.935.457.104,531812697104.0,515935457104.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,354.541.797.628,343.956.971.403,354541797628.0,343956971403.0
,,,1.240.896.293.242,1.203.849.399.911,1240896293242.0,1203849399911.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),177.270.899.255,171.978.485.702,177270899255.0,171978485702.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.063.625.393.987,1.031.870.914.209,1063625393987.0,1031870914209.0
