row_label_raw,row_label_full,col_0,Dự phòng phải thu ngân hạn khó đòi,Chỉ phí trích trước chưa có hóa đơn,Lợi nhuận chưa thực hiện,Khác,Tổng cộng,numeric__Dự phòng phải thu ngân hạn khó đòi,numeric__Chỉ phí trích trước chưa có hóa đơn,numeric__Lợi nhuận chưa thực hiện,numeric__Khác,numeric__Tổng cộng
,,,VND,VND,VND,VND,VND,,,,,
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,12.344.776.946,55.915.670.339,3.923.230.924,7.800.641.717,79.984.319.926,12344776946.0,55915670339.0,3923230924.0,7800641717.0,79984319926.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(5.630.910.495),(7.916.090.465),2.971.850.136,(266.357.720),(10.841.508.544),-5630910495.0,-7916090465.0,2971850136.0,-266357720.0,-10841508544.0
Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,6.713.866.451,47.999.579.874,6.895.081.060,7.534.283.997,69.142.811.382,6713866451.0,47999579874.0,6895081060.0,7534283997.0,69142811382.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(6.343.891.155),19.973.284.735,(1.701.219.687),310.881.795,12.239.055.688,-6343891155.0,19973284735.0,-1701219687.0,310881795.0,12239055688.0
Tại ngày 31/12/2019,Tại ngày 31/12/2019,Tại ngày 31/12/2019,369.975.296,67.972.864.609,5.193.861.373,7.845.165.792,81.381.867.070,369975296.0,67972864609.0,5193861373.0,7845165792.0,81381867070.0
