row_label_raw,row_label_full,Bên liên quan > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Mối quan hệ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Nội dung nghiệp vụ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Số cuối năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),Số đầu năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Mối quan hệ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Nội dung nghiệp vụ > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Số cuối năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1),numeric__Số đầu năm > Phải thu ngắn hạn của khách hàng (Thuyết minh số 6.1)
Công ty TNHH SXNguyên liệu giấy ViệtNhật Vũng Áng,Công ty TNHH SXNguyên liệu giấy ViệtNhật Vũng Áng,Công ty TNHH SXNguyên liệu giấy ViệtNhật Vũng Áng,Công ty liên kết,Bán hàng hóa,70.086.103.335,41.870.460.656,,,70086103335.0,41870460656.0
Công ty TNHHYAMAHA MOTOR ViệtNam,Công ty TNHHYAMAHA MOTOR ViệtNam,Công ty TNHHYAMAHA MOTOR ViệtNam,Công ty liên kết,Cho thuê văn phòng và các dịch vụ phụ trợ khác,49.957.758,69.861.980,,,49957758.0,69861980.0
Công ty TNHH một thành viên Lâm nghiệp Đình Lập,Công ty TNHH một thành viên Lâm nghiệp Đình Lập,Công ty TNHH một thành viên Lâm nghiệp Đình Lập,Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,237.099.000,-,,,237099000.0,
Công ty Cổ phần giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần giống Lâm nghiệp vùng Bắc Bộ,Công ty Cổ phần giống Lâm nghiệp vùng Bắc Bộ,Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,180.405.000,53.657.000,,,180405000.0,53657000.0
Công ty Cổ phần giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty Cổ phần giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty Cổ phần giống Lâm nghiệp vùng Bắc Trung Bộ,Công ty con,Doanh thu bán hàng và cung cấp dịch vụ,49.350.000,67.250.000,,,49350000.0,67250000.0
Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty con,Bán hàng hóa,-,1.163.114.529,,,,1163114529.0
Công ty TNHH SX NLG Việt nhật Cái Lân,Công ty TNHH SX NLG Việt nhật Cái Lân,Công ty TNHH SX NLG Việt nhật Cái Lân,Công ty con,Phí quản lý,-,506.770.000,,,,506770000.0
Công ty TNHH Sản xuất Nguyễn liệu giấy Việt Nhật,Công ty TNHH Sản xuất Nguyễn liệu giấy Việt Nhật,Công ty TNHH Sản xuất Nguyễn liệu giấy Việt Nhật,Công ty con,Phí quản lý,-,506.770.000,,,,506770000.0
