row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",140.378.511.991,196.268.247.975,140378511991.0,196268247975.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",145.614.555.567,229.395.299.849,145614555567.0,229395299849.0
Lãi từ chuyển nhượng khoản đầu tư,Lãi từ chuyển nhượng khoản đầu tư,Lãi từ chuyển nhượng khoản đầu tư,-,17.594.056.459,,17594056459.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,242.142.619,380.414.922,242142619.0,380414922.0
"Lãi bán hàng trả chậm, chiết khấu thanh toán","Lãi bán hàng trả chậm, chiết khấu thanh toán","Lãi bán hàng trả chậm, chiết khấu thanh toán",-,292.993.933,,292993933.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,286.235.210.177,443.931.013.138,286235210177.0,443931013138.0
