row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,191.527.338.424,188.894.629.930,,,191527338424.0,188894629930.0
310,310,310,I. Nợ ngắn hạn,,161.568.728.963,163.966.253.119,,,161568728963.0,163966253119.0
311,311,311,1. Phải trả người bán ngắn hạn,16.1,40.126.196.598,36.729.845.880,,161.0,40126196598.0,36729845880.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16.2,5.221.203.686,2.925.384.550,,162.0,5221203686.0,2925384550.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,9.459.877.035,13.531.023.775,,17.0,9459877035.0,13531023775.0
314,314,314,4. Phải trả người lao động,,34.199.128.525,38.398.374.580,,,34199128525.0,38398374580.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,6.436.385.516,6.094.776.137,,18.0,6436385516.0,6094776137.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,20,6.825.071.644,6.192.355.928,,20.0,6825071644.0,6192355928.0
319,319,319,7. Phải trả ngắn hạn khác,19,36.263.995.921,34.163.958.249,,19.0,36263995921.0,34163958249.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",21,23.036.870.038,25.930.534.020,,21.0,23036870038.0,25930534020.0
330,330,330,II. Nợ dài hạn,,29.958.609.461,24.928.376.811,,,29958609461.0,24928376811.0
337,337,337,1. Phải trả dài hạn khác,19,11.958.609.461,11.928.376.811,,19.0,11958609461.0,11928376811.0
343,343,343,2. Quỹ phát triển khoa học và công nghệ,22,18.000.000.000,13.000.000.000,,22.0,18000000000.0,13000000000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.918.245.504.998,4.034.703.873.573,,,3918245504998.0,4034703873573.0
410,410,410,I. Vốn chủ sở hữu,23,3.917.533.101.605,4.033.991.470.180,,23.0,3917533101605.0,4033991470180.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.500.000.000.000,3.500.000.000.000,,,3500000000000.0,3500000000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.500.000.000.000,3.500.000.000.000,,,3500000000000.0,3500000000000.0
418,418,418,2. Quỹ đầu tư phát triển,,222.504.337.142,222.504.337.142,,,222504337142.0,222504337142.0
421,421,421,3. Lợi nhuận sau thuế chưa phân phối,,195.028.764.463,311.487.133.038,,,195028764463.0,311487133038.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,337.133.038,-,,,337133038.0,
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,194.691.631.425,311.487.133.038,,,194691631425.0,311487133038.0
430,430,430,II. Nguồn kinh phí và quỹ khác,,712.403.393,712.403.393,,,712403393.0,712403393.0
432,432,432,1. Nguồn kinh phí đã hình thành TSCĐ,,712.403.393,712.403.393,,,712403393.0,712403393.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,4.109.772.843.422,4.223.598.503.503,,,4109772843422.0,4223598503503.0
