row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.794.228.228.255,3.107.792.600.335,,,2794228228255.0,3107792600335.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,71.366.408.657,91.824.723.843,,4.0,71366408657.0,91824723843.0
111,111,111,1. Tiền,,49.366.408.657,68.824.723.843,,,49366408657.0,68824723843.0
112,112,112,2. Các khoản tương đương tiền,,22.000.000.000,23.000.000.000,,,22000000000.0,23000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,2.088.482.784.062,2.318.249.933.430,,,2088482784062.0,2318249933430.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,5,2.088.482.784.062,2.318.249.933.430,,5.0,2088482784062.0,2318249933430.0
130,130,130,III. Các khoản phải thu ngắn hạn,,143.908.714.043,291.275.608.580,,,143908714043.0,291275608580.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,104.028.656.660,72.395.199.451,,61.0,104028656660.0,72395199451.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,6.453.647.943,2.570.062.204,,62.0,6453647943.0,2570062204.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,10.368.180.274,158.031.927.639,,7.0,10368180274.0,158031927639.0
136,136,136,4. Phải thu ngắn hạn khác,8,82.481.462.678,116.950.059.543,,8.0,82481462678.0,116950059543.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"6.1, 7, 8",(59.423.233.512),(58.671.640.257),,,-59423233512.0,-58671640257.0
140,140,140,IV. Hàng tồn kho,9,483.161.061.484,405.533.473.520,,9.0,483161061484.0,405533473520.0
141,141,141,1. Hàng tồn kho,,494.543.871.634,416.607.600.217,,,494543871634.0,416607600217.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(11.382.810.150),(11.074.126.697),,,-11382810150.0,-11074126697.0
150,150,150,V. Tài sản ngắn hạn khác,,7.309.260.009,908.860.962,,,7309260009.0,908860962.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,830.253.743,239.190.478,,15.0,830253743.0,239190478.0
152,152,152,2. Thuế GTGT được khấu trừ,,4.428.492.981,554.735.760,,,4428492981.0,554735760.0
153,153,153,3. Thuế và các khoản phải thu Nhà nước,17,2.050.513.285,114.934.724,,17.0,2050513285.0,114934724.0
