row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lương và thường,Lương và thường,Lương và thường,9.239.491.601,9.128.807.700,9239491601.0,9128807700.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,9.239.491.601,9.128.807.700,9239491601.0,9128807700.0
