row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2021 > Giá trị,Ngày 31 tháng 12 năm 2021 > Số có khả năngtrả nợ,Ngày 31 tháng 12 năm 2020 > Giá trị,Ngày 31 tháng 12 năm 2020 > Số có khả năngtrả nợ,numeric__Ngày 31 tháng 12 năm 2021 > Giá trị,numeric__Ngày 31 tháng 12 năm 2021 > Số có khả năngtrả nợ,numeric__Ngày 31 tháng 12 năm 2020 > Giá trị,numeric__Ngày 31 tháng 12 năm 2020 > Số có khả năngtrả nợ
Công ty TNHH Bấtdộng sản và Dịchvụ Địa chính HàNội,Công ty TNHH Bấtdộng sản và Dịchvụ Địa chính HàNội,Công ty TNHH Bấtdộng sản và Dịchvụ Địa chính HàNội,3.234.883.935,3.234.883.935,3.234.883.935,3.234.883.935,3234883935.0,3234883935.0,3234883935.0,3234883935.0
Công ty TNHH CátMinh Tâm,Công ty TNHH CátMinh Tâm,Công ty TNHH CátMinh Tâm,2.111.916.479,2.111.916.479,-,-,2111916479.0,2111916479.0,,
Công ty Cổ phầnHương Giang 18-IDC,Công ty Cổ phầnHương Giang 18-IDC,Công ty Cổ phầnHương Giang 18-IDC,3.396.002.539,3.396.002.539,-,-,3396002539.0,3396002539.0,,
Công ty TNHHChế biến Lâm sảnAn Phước,Công ty TNHHChế biến Lâm sảnAn Phước,Công ty TNHHChế biến Lâm sảnAn Phước,2.012.160.893,2.012.160.893,-,-,2012160893.0,2012160893.0,,
Công ty TNHH TMDV Thiên An Hưng,Công ty TNHH TMDV Thiên An Hưng,Công ty TNHH TMDV Thiên An Hưng,3.093.510.200,3.093.510.200,-,-,3093510200.0,3093510200.0,,
Công ty TNHHHóa keo Kỹ thuậtCông ty TNHH OjiForest Product,Công ty TNHHHóa keo Kỹ thuậtCông ty TNHH OjiForest Product,Công ty TNHHHóa keo Kỹ thuậtCông ty TNHH OjiForest Product,8.650.227.300,8.650.227.300,508.913.086,508.913.086,8650227300.0,8650227300.0,508913086.0,508913086.0
Việt Nam,Việt Nam,Việt Nam,914.239.587,914.239.587,3.594.743.274,3.594.743.274,914239587.0,914239587.0,3594743274.0,3594743274.0
Phải trả đối tượngkhác,Phải trả đối tượngkhác,Phải trả đối tượngkhác,16.713.255.665,16.713.255.665,29.391.305.585,29.391.305.585,16713255665.0,16713255665.0,29391305585.0,29391305585.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,40.126.196.598,40.126.196.598,36.729.845.880,36.729.845.880,40126196598.0,40126196598.0,36729845880.0,36729845880.0
