row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,4.194.228.642,1.007.598.520,4194228642.0,1007598520.0
Công ty TNHH Kinh Doanh gỗ TTS,Công ty TNHH Kinh Doanh gỗ TTS,Công ty TNHH Kinh Doanh gỗ TTS,400.000.000,-,400000000.0,
Công ty TNHH Sản xuất và Thương mại Đức Tín,Công ty TNHH Sản xuất và Thương mại Đức Tín,Công ty TNHH Sản xuất và Thương mại Đức Tín,626.975.044,305.071.796,626975044.0,305071796.0
Phải trả đối tượng khác,Phải trả đối tượng khác,Phải trả đối tượng khác,-,1.612.714.234,,1612714234.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.221.203.686,2.925.384.550,5221203686.0,2925384550.0
