row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,6.158.756.968,1.797.571.229,6158756968.0,1797571229.0
- Công ty Cổ phần Tư vấn Xây dựng VCC Hà Nội,- Công ty Cổ phần Tư vấn Xây dựng VCC Hà Nội,- Công ty Cổ phần Tư vấn Xây dựng VCC Hà Nội,-,477.600.000,,477600000.0
- Tập đoàn Công nghiệp - Viễn thông Quân đội,- Tập đoàn Công nghiệp - Viễn thông Quân đội,- Tập đoàn Công nghiệp - Viễn thông Quân đội,1.858.000.000,-,1858000000.0,
- Viện nghiên cứu giống và công nghệ sinh học Lâm nghiệp,- Viện nghiên cứu giống và công nghệ sinh học Lâm nghiệp,- Viện nghiên cứu giống và công nghệ sinh học Lâm nghiệp,-,359.293.000,,359293000.0
- Các khoản trả trước khác,- Các khoản trả trước khác,- Các khoản trả trước khác,4.300.756.968,1.438.278.229,4300756968.0,1438278229.0
Trả trước cho các bên liên quan (Thuyết minh 31),Trả trước cho các bên liên quan (Thuyết minh 31),Trả trước cho các bên liên quan (Thuyết minh 31),294.890.975,294.890.975,294890975.0,294890975.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.453.647.943,2.570.062.204,6453647943.0,2570062204.0
Dự phòng trả trước cho người bán ngắn hạn khó đòi,Dự phòng trả trước cho người bán ngắn hạn khó đòi,Dự phòng trả trước cho người bán ngắn hạn khó đòi,(88.467.293),-,-88467293.0,
