row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền cho thuê văn phòng nhận trước,Tiền cho thuê văn phòng nhận trước,Tiền cho thuê văn phòng nhận trước,6.334.588.737,5.938.934.155,6334588737.0,5938934155.0
Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,490.482.907,253.421.773,490482907.0,253421773.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.825.071.644,6.192.355.928,6825071644.0,6192355928.0
