row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),10.368.180.274,158.031.927.639,10368180274.0,158031927639.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,10.368.180.274,158.031.927.639,10368180274.0,158031927639.0
Dự phòng phải thu cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu cho vay ngắn hạn khó đòi,Dự phòng phải thu cho vay ngắn hạn khó đòi,(4.933.180.274),(51.066.672.395),-4933180274.0,-51066672395.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu về cho vay từ các bên liên quan (ii),Dài hạn > Phải thu về cho vay từ các bên liên quan (ii),Phải thu về cho vay từ các bên liên quan (ii),194.439.656.831,16.446.545.800,194439656831.0,16446545800.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,194.439.656.831,16.446.545.800,194439656831.0,16446545800.0
Dự phòng phải thu cho vay dài hạn khó đòi,Dài hạn > Dự phòng phải thu cho vay dài hạn khó đòi,Dự phòng phải thu cho vay dài hạn khó đòi,(44.618.521.727),-,-44618521727.0,
