row_label_raw,row_label_full,col_0,Năm 2024,Năm 2024_1,Năm 2024_2,numeric__Năm 2024,numeric__Năm 2024_1,numeric__Năm 2024_2
,,,Doanh thu thuần VND,Giá vốn VND,Lãi gộp VND,,,
Bộ phận,Bộ phận,Bộ phận,,,,,,
Chuyển nhượng bất động sản,Bộ phận > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,8.356.241.986.260,8.440.179.233.610,(83.937.247.350),8356241986260.0,8440179233610.0,-83937247350.0
"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác","Bộ phận > Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác","Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác",556.660.533.078,442.616.138.988,114.044.394.090,556660533078.0,442616138988.0,114044394090.0
Cho thuê tài sản,Bộ phận > Cho thuê tài sản,Cho thuê tài sản,160.472.954.623,107.006.045.553,53.466.909.070,160472954623.0,107006045553.0,53466909070.0
Cộng,Bộ phận > Cộng,Cộng,9.073.375.473.961,8.989.801.418.151,83.574.055.810,9073375473961.0,8989801418151.0,83574055810.0
