row_label_raw,row_label_full,col_0,Năm 2023,Năm 2023_1,Năm 2023_2,numeric__Năm 2023,numeric__Năm 2023_1,numeric__Năm 2023_2
,,,Doanh thu thuần VND,Giá vốn VND,Lãi gộp VND,,,
Bộ phận,Bộ phận,Bộ phận,,,,,,
Chuyển nhượng bất động sản,Bộ phận > Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,4.089.945.290.488,2.886.302.716.552,1.203.642.573.936,4089945290488.0,2886302716552.0,1203642573936.0
"Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác","Bộ phận > Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác","Cung cấp dịch vụ tư vấn quản lý doanh nghiệp, phát triển dự án, tư vấn bán hàng và dịch vụ khác",505.530.057.448,385.617.657.794,119.912.399.654,505530057448.0,385617657794.0,119912399654.0
Cho thuê tài sản,Bộ phận > Cho thuê tài sản,Cho thuê tài sản,161.426.865.884,162.774.190.167,(1.347.324.283),161426865884.0,162774190167.0,-1347324283.0
Cộng,Bộ phận > Cộng,Cộng,4.756.902.213.820,3.434.694.564.513,1.322.207.649.307,4756902213820.0,3434694564513.0,1322207649307.0
