row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Cộng
Số dư nợ vay đầu năm,Số dư nợ vay đầu năm,Số dư nợ vay đầu năm,30.937.469.509.389,26.774.936.365.837,57.712.405.875.226,30937469509389.0,26774936365837.0,57712405875226.0
Phát sinh tăng vay trong năm,Phát sinh tăng vay trong năm,Phát sinh tăng vay trong năm,367.784.707.643,6.278.927.504.766,6.646.712.212.409,367784707643.0,6278927504766.0,6646712212409.0
Phát sinh giảm vay trong năm,Phát sinh giảm vay trong năm,Phát sinh giảm vay trong năm,(3.370.325.301.822),(236.563.098.311),(3.606.888.400.133),-3370325301822.0,-236563098311.0,-3606888400133.0
Đánh giá chênh lệch tỷ giá tăng,Đánh giá chênh lệch tỷ giá tăng,Đánh giá chênh lệch tỷ giá tăng,462.708.216.984,350.916.750.480,813.624.967.464,462708216984.0,350916750480.0,813624967464.0
Kết chuyển phân loại ngắn hạn/ dài hạn,Kết chuyển phân loại ngắn hạn/ dài hạn,Kết chuyển phân loại ngắn hạn/ dài hạn,8.580.561.119.594,(8.580.561.119.594),-,8580561119594.0,-8580561119594.0,
Số dư nợ vay cuối năm,Số dư nợ vay cuối năm,Số dư nợ vay cuối năm,36.978.198.251.788,24.587.656.403.178,61.565.854.654.960,36978198251788.0,24587656403178.0,61565854654960.0
