row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,847.540.135.684,847.540.135.684,847540135684.0,847540135684.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,205.845.106.931,247.977.675.639,205845106931.0,247977675639.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,219.406.389.555,207.052.534.873,219406389555.0,207052534873.0
Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,64.991.351.926,15.186.000.000,64991351926.0,15186000000.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,20.804.321.598,21.585.509.100,20804321598.0,21585509100.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,277.443.537,601.252.366,277443537.0,601252366.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,275.726.758,1.186.530.982,275726758.0,1186530982.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",1.271.589.881,3.262.844.008,1271589881.0,3262844008.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,89.525.668.166,145.833.606.510,89525668166.0,145833606510.0
Cộng,Cộng,Cộng,1.449.937.734.036,1.490.226.089.162,1449937734036.0,1490226089162.0
