row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,21.051.435.219.243,16.238.721.209.989,21051435219243.0,16238721209989.0
Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),11.053.412.177.859,7.287.939.000.000,11053412177859.0,7287939000000.0
Nhận hỗ trợ tài chính,Nhận hỗ trợ tài chính,Nhận hỗ trợ tài chính,2.685.672.297.964,2.040.700.124.290,2685672297964.0,2040700124290.0
Nhận ký quỹ (2),Nhận ký quỹ (2),Nhận ký quỹ (2),2.234.979.103.519,2.601.792.545.705,2234979103519.0,2601792545705.0
"Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết","Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết","Phải trả cho các hoạt động chuyển nhượng công ty con, công ty liên kết",1.831.017.354.585,1.841.015.124.858,1831017354585.0,1841015124858.0
Đặt cọc mua bất động sản,Đặt cọc mua bất động sản,Đặt cọc mua bất động sản,438.027.121.077,1.042.042.457.286,438027121077.0,1042042457286.0
Quỹ bảo trì (3),Quỹ bảo trì (3),Quỹ bảo trì (3),24.076.262.774,2.112.381.123,24076262774.0,2112381123.0
"Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp","Bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp",2.094.743.838,3.926.350.330,2094743838.0,3926350330.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",2.782.156.157.627,1.419.193.226.397,2782156157627.0,1419193226397.0
b. Dải hạn,b. Dải hạn,b. Dải hạn,42.056.028.074.923,66.619.950.911.962,42056028074923.0,66619950911962.0
Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),Hợp tác đầu tư phát triển dự án (1),40.395.553.399.170,65.275.371.682.702,40395553399170.0,65275371682702.0
Nhận ký quỹ (2),Nhận ký quỹ (2),Nhận ký quỹ (2),952.683.000.000,969.352.500.000,952683000000.0,969352500000.0
Phải trả do hoán đổi bất động sản,Phải trả do hoán đổi bất động sản,Phải trả do hoán đổi bất động sản,645.783.774.856,371.652.262.363,645783774856.0,371652262363.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",62.007.900.897,3.574.466.397,62007900897.0,3574466397.0
Cộng,Cộng,Cộng,63.107.463.294.166,82.858.672.121.951,63107463294166.0,82858672121951.0
c. Số dư của bên thứ ba và bên liên quan như sau:,c. Số dư của bên thứ ba và bên liên quan như sau:,c. Số dư của bên thứ ba và bên liên quan như sau:,c. Số dư của bên thứ ba và bên liên quan như sau:,c. Số dư của bên thứ ba và bên liên quan như sau:,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Bên liên quan (thuyết minh IX.2b.2),Ngắn hạn > Bên liên quan (thuyết minh IX.2b.2),Bên liên quan (thuyết minh IX.2b.2),2.638.995.268.564,2.040.700.124.290,2638995268564.0,2040700124290.0
Bên thứ ba,Ngắn hạn > Bên thứ ba,Bên thứ ba,18.412.439.950.679,14.198.021.085.699,18412439950679.0,14198021085699.0
Cộng,Ngắn hạn > Cộng,Cộng,21.051.435.219.243,16.238.721.209.989,21051435219243.0,16238721209989.0
