row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Mua sắm TSCĐ,Mua sắm TSCĐ,Mua sắm TSCĐ,273.844.026.675,276.526.255.767,273844026675.0,276526255767.0
Thi công nhà mẫu,Thi công nhà mẫu,Thi công nhà mẫu,73.792.600.383,54.070.601.745,73792600383.0,54070601745.0
Cải tạo văn phòng,Cải tạo văn phòng,Cải tạo văn phòng,4.107.799.041,6.451.621.122,4107799041.0,6451621122.0
Khác,Khác,Khác,10.259.013.031,9.614.952.006,10259013031.0,9614952006.0
Cộng,Cộng,Cộng,362.003.439.130,346.663.430.640,362003439130.0,346663430640.0
Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau:,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau:,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau:,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau:,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau:,,
Số dư đầu năm,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Số dư đầu năm,Số dư đầu năm,346.663.430.640,390.960.770.085,346663430640.0,390960770085.0
Tăng trong năm,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Tăng trong năm,Tăng trong năm,8.598.802.793,22.562.718.647,8598802793.0,22562718647.0
Kết chuyển sang TSCĐ hữu hình,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Kết chuyển sang TSCĐ hữu hình,Kết chuyển sang TSCĐ hữu hình,11.247.624.241,(20.201.605.960),11247624241.0,-20201605960.0
Kết chuyển sang hàng tồn kho,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Kết chuyển sang hàng tồn kho,Kết chuyển sang hàng tồn kho,(730.149.429),(37.380.148.759),-730149429.0,-37380148759.0
Kết chuyển sang TSCĐ vô hình,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Kết chuyển sang TSCĐ vô hình,Kết chuyển sang TSCĐ vô hình,-,(3.943.422.500),,-3943422500.0
Kết chuyển phân loại ngắn hạn/dài hạn,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Kết chuyển phân loại ngắn hạn/dài hạn,Kết chuyển phân loại ngắn hạn/dài hạn,(1.771.276.463),(581.400.278),-1771276463.0,-581400278.0
Khác,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Khác,Khác,(2.004.992.652),(4.753.480.595),-2004992652.0,-4753480595.0
Số dư cuối năm,Biến động về chi phí xây dựng cơ bản dở dang trong năm như sau: > Số dư cuối năm,Số dư cuối năm,362.003.439.130,346.663.430.640,362003439130.0,346663430640.0
