row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,13.876.921.539.167,9.991.089.269.430,13876921539167.0,9991089269430.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,7.777.762.550.496,4.761.903.861.063,7777762550496.0,4761903861063.0
Chi phí xây dựng,Chi phí xây dựng,Chi phí xây dựng,4.244.216.774.226,3.542.318.059.656,4244216774226.0,3542318059656.0
Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,1.055.602.832.984,1.119.287.926.726,1055602832984.0,1119287926726.0
Chi phí cam kết thuê,Chi phí cam kết thuê,Chi phí cam kết thuê,342.184.700.656,347.751.677.408,342184700656.0,347751677408.0
Chi phí lãi vay - bên liên quan (thuyết minh số IX.2b.2),Chi phí lãi vay - bên liên quan (thuyết minh số IX.2b.2),Chi phí lãi vay - bên liên quan (thuyết minh số IX.2b.2),27.535.702.266,20.428.370.194,27535702266.0,20428370194.0
Các khoản trích trước khác,Các khoản trích trước khác,Các khoản trích trước khác,429.618.978.539,199.399.374.383,429618978539.0,199399374383.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,1.636.869.030.987,1.459.188.712.055,1636869030987.0,1459188712055.0
Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,Chi phí lãi hợp tác đầu tư,401.414.583.011,635.165.966.578,401414583011.0,635165966578.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,893.022.375.728,325.492.695.891,893022375728.0,325492695891.0
Chi phí cam kết thuê,Chi phí cam kết thuê,Chi phí cam kết thuê,342.432.072.248,498.530.049.586,342432072248.0,498530049586.0
Cộng,Cộng,Cộng,15.513.790.570.154,11.450.277.981.485,15513790570154.0,11450277981485.0
