row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
1. Ngắn hạn,1. Ngắn hạn,1. Ngắn hạn,9.510.751.525.737,8.237.834.196.469,9510751525737.0,8237834196469.0
Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),2.452.896.000.000,586.080.000.000,2452896000000.0,586080000000.0
Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),Seatown Private Credit Master Fund (2),2.242.355.760.000,2.143.099.200.000,2242355760000.0,2143099200000.0
"UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)","UBS AG, Singapore Branch (Trước dây là Credit Suisse AG, Singapore Branch) (3)",1.405.305.000.000,1.343.100.000.000,1405305000000.0,1343100000000.0
Stark1st Co. Ltd (4),Stark1st Co. Ltd (4),Stark1st Co. Ltd (4),945.387.000.000,1.221.000.000.000,945387000000.0,1221000000000.0
Công ty Cổ phần Kinh doanh Nhà Nova (5),Công ty Cổ phần Kinh doanh Nhà Nova (5),Công ty Cổ phần Kinh doanh Nhà Nova (5),54.434.711.764,163.398.377.712,54434711764.0,163398377712.0
Khác (5),Khác (5),Khác (5),2.410.373.053.973,2.781.156.618.757,2410373053973.0,2781156618757.0
2. Dài hạn,2. Dài hạn,2. Dài hạn,-,1.758.240.000.000,,1758240000000.0
Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),Credit Opportunities III Pte. Limited (1),-,1.758.240.000.000,,1758240000000.0
Cộng,Cộng,Cộng,9.510.751.525.737,9.996.074.196.469,9510751525737.0,9996074196469.0
