row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
a. Chi phí trả trước ngắn hạn,a. Chi phí trả trước ngắn hạn,a. Chi phí trả trước ngắn hạn,432.530.802.027,273.503.248.516,432530802027.0,273503248516.0
Chi phí chờ phân bổ theo doanh thu,Chi phí chờ phân bổ theo doanh thu,Chi phí chờ phân bổ theo doanh thu,392.813.437.517,249.438.077.594,392813437517.0,249438077594.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",510.311.641,1.236.736.165,510311641.0,1236736165.0
Các khoản khác,Các khoản khác,Các khoản khác,39.207.052.869,22.828.434.757,39207052869.0,22828434757.0
b. Chi phí trả trước dài hạn,b. Chi phí trả trước dài hạn,b. Chi phí trả trước dài hạn,1.500.140.582.061,1.689.485.786.703,1500140582061.0,1689485786703.0
Chi phí chờ phân bổ theo doanh thu,Chi phí chờ phân bổ theo doanh thu,Chi phí chờ phân bổ theo doanh thu,1.423.610.217.509,1.621.037.487.064,1423610217509.0,1621037487064.0
Chi phí xây dựng cải tạo văn phòng và bất động sản cho thuê,Chi phí xây dựng cải tạo văn phòng và bất động sản cho thuê,Chi phí xây dựng cải tạo văn phòng và bất động sản cho thuê,24.569.584.284,32.016.854.383,24569584284.0,32016854383.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",4.499.493.711,5.558.761.793,4499493711.0,5558761793.0
Các khoản khác,Các khoản khác,Các khoản khác,47.461.286.557,30.872.683.463,47461286557.0,30872683463.0
Cộng,Cộng,Cộng,1.932.671.384.088,1.962.989.035.219,1932671384088.0,1962989035219.0
