row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
Công ty Cổ phần Thủy điện Sử Pán 2,Công ty Cổ phần Thủy điện Sử Pán 2,Công ty Cổ phần Thủy điện Sử Pán 2,35.258.322.110,-,35.258.322.110,-,35258322110.0,,35258322110.0,
Công ty Cổ phần Thủy điện Hồ Bốn,Công ty Cổ phần Thủy điện Hồ Bốn,Công ty Cổ phần Thủy điện Hồ Bốn,2.951.350.000,-,2.951.350.000,-,2951350000.0,,2951350000.0,
Công ty Cổ phần Thủy điện Hương Sơn,Công ty Cổ phần Thủy điện Hương Sơn,Công ty Cổ phần Thủy điện Hương Sơn,6.875.500.000,-,6.935.500.000,-,6875500000.0,,6935500000.0,
Công ty Cổ phần Sông Đà 11,Công ty Cổ phần Sông Đà 11,Công ty Cổ phần Sông Đà 11,51.820.100.000,-,,-,51820100000.0,,,
Tổng công ty Hà Thành,Tổng công ty Hà Thành,Tổng công ty Hà Thành,110.000.000,-,110.000.000,-,110000000.0,,110000000.0,
Công ty Cổ phần Vận tải Sản phẩm Đầu mỏ Phương Đông,Công ty Cổ phần Vận tải Sản phẩm Đầu mỏ Phương Đông,Công ty Cổ phần Vận tải Sản phẩm Đầu mỏ Phương Đông,500.000.000,(325.000.000),500.000.000,(300.000.000),500000000.0,-325000000.0,500000000.0,-300000000.0
Công ty Cổ phần Xây dựng Hạ tầng Sông Đà,Công ty Cổ phần Xây dựng Hạ tầng Sông Đà,Công ty Cổ phần Xây dựng Hạ tầng Sông Đà,18.628.000.000,(16.765.200.000),18.628.000.000,(16.392.640.000),18628000000.0,-16765200000.0,18628000000.0,-16392640000.0
Công ty Cổ phần Sông Đà 1,Công ty Cổ phần Sông Đà 1,Công ty Cổ phần Sông Đà 1,5.784.940.000,(5.466.440.000),5.784.940.000,(5.294.940.000),5784940000.0,-5466440000.0,5784940000.0,-5294940000.0
Công ty Cổ phần Đầu tư và Phát triển Vân Phong,Công ty Cổ phần Đầu tư và Phát triển Vân Phong,Công ty Cổ phần Đầu tư và Phát triển Vân Phong,9.450.000.000,(3.383.118.929),9.450.000.000,(3.061.392.064),9450000000.0,-3383118929.0,9450000000.0,-3061392064.0
Công ty Cổ phần G.S.M,Công ty Cổ phần G.S.M,Công ty Cổ phần G.S.M,585.000.000,(585.000.000),585.000.000,(292.500.000),585000000.0,-585000000.0,585000000.0,-292500000.0
Công ty Cổ phần Thủy điện Đắk Psi,Công ty Cổ phần Thủy điện Đắk Psi,Công ty Cổ phần Thủy điện Đắk Psi,1.841.309.273,-,2.841.309.273,-,1841309273.0,,2841309273.0,
Công ty Cổ phần Đầu tư Vĩnh Sơn,Công ty Cổ phần Đầu tư Vĩnh Sơn,Công ty Cổ phần Đầu tư Vĩnh Sơn,102.000.000,-,102.000.000,-,102000000.0,,102000000.0,
Công ty Cổ phần Đầu tư và Thương mại Sông Đà,Công ty Cổ phần Đầu tư và Thương mại Sông Đà,Công ty Cổ phần Đầu tư và Thương mại Sông Đà,1.500.000.000,(78.698.677),1.500.000.000,-,1500000000.0,-78698677.0,1500000000.0,
Công ty Cổ phần Thủy điện Đắk sor 3,Công ty Cổ phần Thủy điện Đắk sor 3,Công ty Cổ phần Thủy điện Đắk sor 3,500.000.000,-,500.000.000,-,500000000.0,,500000000.0,
Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,Công ty Cổ phần Thủy điện Sông Đà Tây Nguyên,10.445.280.000,(2.850.499.747),10.445.280.000,(2.262.929.286),10445280000.0,-2850499747.0,10445280000.0,-2262929286.0
Công ty TNHH Đầu tư BT Cam Lộ - Tủy Loan,Công ty TNHH Đầu tư BT Cam Lộ - Tủy Loan,Công ty TNHH Đầu tư BT Cam Lộ - Tủy Loan,79.773.409.000,-,67.842.533.000,-,79773409000.0,,67842533000.0,
