row_label_raw,row_label_full,col_0,Năm nay,Từ ngày 06/4/2018đến 31/12/2018,numeric__Năm nay,numeric__Từ ngày 06/4/2018đến 31/12/2018
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông công ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông công ty mẹ,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp của cổ đông công ty mẹ,157.474.040.870,142.833.218.132,157474040870.0,142833218132.0
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,,,,
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông",,,,
Lợi nhuận tính lãi cơ bản trên cổ phiếu,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lợi nhuận tính lãi cơ bản trên cổ phiếu",Lợi nhuận tính lãi cơ bản trên cổ phiếu,157.474.040.870,142.833.218.132,157474040870.0,142833218132.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm",Số lượng bình quân gia quyền của cổ phiếu phổ thông đang lưu hành trong năm,449.537.112,449.537.112,449537112.0,449537112.0
Lãi cơ bản trên cổ phiếu,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lãi cơ bản trên cổ phiếu",Lãi cơ bản trên cổ phiếu,350,318,350.0,318.0
