row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,229.443.259.598,229.443.259.598,346.642.632.180,346.642.632.180,229443259598.0,229443259598.0,346642632180.0,346642632180.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,229.443.259.598,229.443.259.598,346.642.632.180,346.642.632.180,229443259598.0,229443259598.0,346642632180.0,346642632180.0
Dài hạn,Dài hạn,Dài hạn,360.000.000,360.000.000,-,-,360000000.0,360000000.0,,
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,360.000.000,360.000.000,-,-,360000000.0,360000000.0,,
Cộng,Cộng,Cộng,229.803.259.598,229.803.259.598,346.642.632.180,346.642.632.180,229803259598.0,229803259598.0,346642632180.0,346642632180.0
