row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Mua sắm TSCĐ,Mua sắm TSCĐ,Mua sắm TSCĐ,44.500.000,1.028.905.455,44500000.0,1028905455.0
XDCB dở dang,XDCB dở dang,XDCB dở dang,747.888.878.773,487.024.717.357,747888878773.0,487024717357.0
Dự án Quốc lộ 1A đoạn tránh thị xã Hà Tĩnh,Dự án Quốc lộ 1A đoạn tránh thị xã Hà Tĩnh,Dự án Quốc lộ 1A đoạn tránh thị xã Hà Tĩnh,25.295.169.288,17.923.091.526,25295169288.0,17923091526.0
Dự án Thủy điện Sê Kông 3,Dự án Thủy điện Sê Kông 3,Dự án Thủy điện Sê Kông 3,48.849.426.755,48.849.426.755,48849426755.0,48849426755.0
Công trình Thủy điện Nậm Chiến,Công trình Thủy điện Nậm Chiến,Công trình Thủy điện Nậm Chiến,17.803.035.370,20.843.879.812,17803035370.0,20843879812.0
Công trình thủy điện Đắk lô,Công trình thủy điện Đắk lô,Công trình thủy điện Đắk lô,45.215.744.097,30.537.404.553,45215744097.0,30537404553.0
Công trình thủy điện Pake,Công trình thủy điện Pake,Công trình thủy điện Pake,581.700.683.143,342.242.641.855,581700683143.0,342242641855.0
Các công trình khác,Các công trình khác,Các công trình khác,29.024.820.120,26.628.272.856,29024820120.0,26628272856.0
Sửa chữa lớn TSCĐ,Sửa chữa lớn TSCĐ,Sửa chữa lớn TSCĐ,26.782.848.753,17.237.967.404,26782848753.0,17237967404.0
Cộng,Cộng,Cộng,774.716.227.526,505.291.590.216,774716227526.0,505291590216.0
