row_label_raw,row_label_full,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Địa chỉ trụ sở chính,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ trụ sở chính,Hoạt động kinh doanh chính,Số cuối năm,Số đầu năm,Số cuối năm,Số đầu năm,,,,,,
1. Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Tên công ty > 1. Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,1. Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,"Tầng 5 nhà G10, số 493 đường Nguyễn Trãi, phường Thanh Xuân Nam, quận Thanh Xuân, thành phố Hà Nội",Dịch vụ tư vấn,"50,00%","50,00%","50,00%","50,00%",,,0.5,0.5,0.5,0.5
2. Công ty Cổ phần BOT Quốc lộ 2,Tên công ty > 2. Công ty Cổ phần BOT Quốc lộ 2,2. Công ty Cổ phần BOT Quốc lộ 2,"Trạm thu phí số 2 Km26+200 Quốc lộ 2, xã Quất Lưu, huyện Bình Xuyên, tỉnh Vĩnh Phúc",Thu phí đường bộ,"28,65%","28,65%","28,65%","28,65%",,,0.2865,0.2865,0.2865,0.2865
