row_label_raw,row_label_full,col_0,Tỷ lệ vốn'góp %,Phần lợi nhuận sauthuế hoặc lỗ phátsinh trong năm củaCông ty liên kết,Phần lợi nhuậnhoặc lỗ của Côngty mẹ trong côngty liên kết,numeric__Tỷ lệ vốn'góp %,numeric__Phần lợi nhuận sauthuế hoặc lỗ phátsinh trong năm củaCông ty liên kết,numeric__Phần lợi nhuậnhoặc lỗ của Côngty mẹ trong côngty liên kết
Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,Công ty Cổ phần điện Việt Lào,"35,11%",137.619.402.457,48.315.176.616,0.35109999999999997,137619402457.0,48315176616.0
Công ty Cổ phần Phát triển nhà Khánh Hòa,Công ty Cổ phần Phát triển nhà Khánh Hòa,Công ty Cổ phần Phát triển nhà Khánh Hòa,"36,00%",144.688.761,52.087.954,0.36,144688761.0,52087954.0
Công ty Cổ phần Đầu tư Xây dựng và Pháttriển Đồ thị Sông Đà,Công ty Cổ phần Đầu tư Xây dựng và Pháttriển Đồ thị Sông Đà,Công ty Cổ phần Đầu tư Xây dựng và Pháttriển Đồ thị Sông Đà,"30,00%",831.044.852,249.313.456,0.3,831044852.0,249313456.0
Công ty Cổ phần Đầu tư Phát triển Đô thị vàKhu công nghiệp Sông Đà,Công ty Cổ phần Đầu tư Phát triển Đô thị vàKhu công nghiệp Sông Đà,Công ty Cổ phần Đầu tư Phát triển Đô thị vàKhu công nghiệp Sông Đà,"36,35%",104.044.696.069,37.816.508.668,0.3635,104044696069.0,37816508668.0
Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,Công ty TNHH Tư vấn Xây dựng Sông Đà - Ucrin,"50,00%",267.872.460,133.936.230,0.5,267872460.0,133936230.0
Phần lợi nhuận trong Công ty liên kết củaCông ty con trong Báo cáo hợp nhất,Phần lợi nhuận trong Công ty liên kết củaCông ty con trong Báo cáo hợp nhất,Phần lợi nhuận trong Công ty liên kết củaCông ty con trong Báo cáo hợp nhất,,-,(1.349.997.866),,,-1349997866.0
Cộng,Cộng,Cộng,,242.907.704.599,85.217.025.058,,242907704599.0,85217025058.0
