row_label_raw,row_label_full,(326.251.014.008),(333.542.579.370),numeric__(333.542.579.370)
12.478.547.842,12.478.547.842,12.478.547.842,7.215.120.442,7215120442.0
(229.720.633.019),(229.720.633.019),(229.720.633.019),(373.021.973.107),-373021973107.0
525.561.293.976,525.561.293.976,525.561.293.976,799.153.637.296,799153637296.0
(11.930.876.000),(11.930.876.000),(11.930.876.000),(37.771.463.000),-37771463000.0
11.030.000.000,11.030.000.000,11.030.000.000,42.307.461.072,42307461072.0
293.836.865.826,293.836.865.826,293.836.865.826,289.652.481.201,289652481201.0
275.004.184.617,275.004.184.617,275.004.184.617,393.992.684.534,393992684534.0
