row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Vốn đầu tư của Chủ sở hữu,Vốn đầu tư của Chủ sở hữu,Vốn đầu tư của Chủ sở hữu,1.681.513.650.000,1.681.513.650.000,1681513650000.0,1681513650000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,119.220.619.018,119.220.619.018,119220619018.0,119220619018.0
Vốn khác của Chủ sở hữu,Vốn khác của Chủ sở hữu,Vốn khác của Chủ sở hữu,16.958.839.827,19.359.846.835,16958839827.0,19359846835.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(620.000),(620.000),-620000.0,-620000.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,513.158.460.200,505.368.577.484,513158460200.0,505368577484.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,3.797.338.433,3.797.338.433,3797338433.0,3797338433.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,(7.244.162.408),102.585.719.534,-7244162408.0,102585719534.0
Nguồn vốn đầu tư xây dựng cơ bản,Nguồn vốn đầu tư xây dựng cơ bản,Nguồn vốn đầu tư xây dựng cơ bản,6.916.414,6.916.414,6916414.0,6916414.0
Lợi ích cổ đông không kiểm soát tại các Công ty con,Lợi ích cổ đông không kiểm soát tại các Công ty con,Lợi ích cổ đông không kiểm soát tại các Công ty con,176.114.322.775,180.216.297.498,176114322775.0,180216297498.0
Cộng,Cộng,Cộng,2.503.525.364.259,2.612.068.345.216,2503525364259.0,2612068345216.0
