row_label_raw,row_label_full,col_0,Công nợ,Công nợ_1,Tài sản,Tài sản_1,numeric__Công nợ,numeric__Công nợ_1,numeric__Tài sản,numeric__Tài sản_1
,,,31/12/2015,31/12/2014,31/12/2015,31/12/2014,,,,
,,,VND,VND,VND,VND,,,,
Đô la Mỹ (USD),Đô la Mỹ (USD),Đô la Mỹ (USD),430.019.258.922,326.453.326.396,45.678.019.333,47.797.303.091,430019258922.0,326453326396.0,45678019333.0,47797303091.0
Đô la Hong Kong (HKD),Đô la Hong Kong (HKD),Đô la Hong Kong (HKD),210.300.044,382.181.369,-,-,210300044.0,382181369.0,,
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),64.712.948,197.978.880,-,-,64712948.0,197978880.0,,
