row_label_raw,row_label_full,a. Đầu tư nắm giữ đến ngày đáo hạn,31/12/2015 > Giá gốcVND > 1.065.618.640.271,31/12/2015 > Giá trị ghi sốVND > 1.065.618.640.271,31/12/2014 > Giá gốcVND > 11.946.730.000,31/12/2014 > Giá trị ghi sốVND > 11.946.730.000,numeric__31/12/2015 > Giá gốcVND > 1.065.618.640.271,numeric__31/12/2015 > Giá trị ghi sốVND > 1.065.618.640.271,numeric__31/12/2014 > Giá gốcVND > 11.946.730.000,numeric__31/12/2014 > Giá trị ghi sốVND > 11.946.730.000
a1) Ngắn hạn,a1) Ngắn hạn,a1) Ngắn hạn,1.065.618.640.271,1.065.618.640.271,11.946.730.000,11.946.730.000,1065618640271.0,1065618640271.0,11946730000.0,11946730000.0
- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,- Tiền gửi có kỳ hạn,1.061.618.640.271,1.061.618.640.271,7.946.730.000,7.946.730.000,1061618640271.0,1061618640271.0,7946730000.0,7946730000.0
- Các khoản đầu tư khác,- Các khoản đầu tư khác,- Các khoản đầu tư khác,4.000.000.000,4.000.000.000,4.000.000.000,4.000.000.000,4000000000.0,4000000000.0,4000000000.0,4000000000.0
