row_label_raw,row_label_full,Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),2015 > 827.701.610.355,2014 > 736.436.936.971,numeric__2015 > 827.701.610.355,numeric__2014 > 736.436.936.971
"- Trích Quỹ Khen thưởng, phúc lợi từ lợi nhuận công ty mẹ theo Nghị quyết Đại hội đồng cổ đông (VND)","- Trích Quỹ Khen thưởng, phúc lợi từ lợi nhuận công ty mẹ theo Nghị quyết Đại hội đồng cổ đông (VND)","- Trích Quỹ Khen thưởng, phúc lợi từ lợi nhuận công ty mẹ theo Nghị quyết Đại hội đồng cổ đông (VND)",(85.603.602.749),(73.382.904.122),-85603602749.0,-73382904122.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),742.098.007.606,663.054.032.849,742098007606.0,663054032849.0
Số cổ phiếu phổ thông bình quân lưu hành trong năm (cổ phiếu),Số cổ phiếu phổ thông bình quân lưu hành trong năm (cổ phiếu),Số cổ phiếu phổ thông bình quân lưu hành trong năm (cổ phiếu),124.589.794,124.589.794,124589794.0,124589794.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),5.956,5.322,5956.0,5322.0
