row_label_raw,row_label_full,Chỉ tiêu,31/12/2014 > Giá trị,31/12/2014 > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,31/12/2015 > Giá trị,31/12/2015 > Số có khả năng trả nợ,numeric__31/12/2014 > Giá trị,numeric__31/12/2014 > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__31/12/2015 > Giá trị,numeric__31/12/2015 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,-,-,511.490.036.688,-,511.490.036.688,511.490.036.688,,,511490036688.0,,511490036688.0,511490036688.0
Cộng,Cộng,Cộng,-,-,511.490.036.688,-,511.490.036.688,511.490.036.688,,,511490036688.0,,511490036688.0,511490036688.0
