row_label_raw,row_label_full,31/12/2015,Dưới 1 năm > VND,Từ 1-5 năm > VND,Tổng > VND,numeric__Dưới 1 năm > VND,numeric__Từ 1-5 năm > VND,numeric__Tổng > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,735.084.146.290,-,735.084.146.290,735084146290.0,,735084146290.0
Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,1.065.618.640.271,-,1.065.618.640.271,1065618640271.0,,1065618640271.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,954.760.693.933,-,954.760.693.933,954760693933.0,,954760693933.0
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,-,7.352.439.050,7.352.439.050,,7352439050.0,7352439050.0
Tài sản tài chính khác,Tài sản tài chính khác,Tài sản tài chính khác,-,5.995.509.424,5.995.509.424,,5995509424.0,5995509424.0
Tổng cộng,Tổng cộng,Tổng cộng,2.755.463.480.494,13.347.948.474,2.768.811.428.968,2755463480494.0,13347948474.0,2768811428968.0
