row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,31/12/2014,31/12/2014_1,numeric__31/12/2015,numeric__31/12/2015_1,numeric__31/12/2014,numeric__31/12/2014_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Hàng mua đang di đường,Hàng mua đang di đường,Hàng mua đang di đường,107.988.129.370,-,58.534.155.811,-,107988129370.0,,58534155811.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",61.308.075.086,-,13.594.119.140,-,61308075086.0,,13594119140.0,
Hàng hoá,Hàng hoá,Hàng hoá,336.290.528.841,-,192.451.944.363,-,336290528841.0,,192451944363.0,
Cộng,Cộng,Cộng,505.586.733.297,-,264.580.219.314,-,505586733297.0,,264580219314.0,
