row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay dài hạn,Vay dài hạn,Vay dài hạn,174.997.959.102,174.997.959.102,132.715.852.700,69.999.183.642,237.714.628.160,237.714.628.160,174997959102.0,174997959102.0,132715852700.0,69999183642.0,237714628160.0,237714628160.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,174.997.959.102,174.997.959.102,132.715.852.700,69.999.183.642,237.714.628.160,237.714.628.160,174997959102.0,174997959102.0,132715852700.0,69999183642.0,237714628160.0,237714628160.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
- Số phải trả trong vòng 12 tháng,Trong đó: > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,69.999.183.642,,,,69.999.183.642,,69999183642.0,,,,69999183642.0,
- Số phải trả sau 12 tháng,Trong đó: > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,104.998.775.460,,,,167.715.444.518,,104998775460.0,,,,167715444518.0,
