row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",695.471.400.346,564.747.171.826,695471400346.0,564747171826.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.260.061.385.743,1.116.326.338.702,1260061385743.0,1116326338702.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,73.702.690.664,42.748.945.515,73702690664.0,42748945515.0
Chi phí khấu hao tài sản cố định và phân bổchi phí trả trước,Chi phí khấu hao tài sản cố định và phân bổchi phí trả trước,Chi phí khấu hao tài sản cố định và phân bổchi phí trả trước,1.150.703.690.124,1.073.557.686.700,1150703690124.0,1073557686700.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.145.269.768.579,1.993.113.077.353,2145269768579.0,1993113077353.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,507.762.448.358,440.255.475.550,507762448358.0,440255475550.0
,,,5.832.971.383.814,5.230.748.695.646,5832971383814.0,5230748695646.0
