row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
I.,I.,I.,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
1.,I. > 1.,1.,Lợi nhuận trước thuế,01,1.160.504.114.744,923.285.823.524,,1.0,1160504114744.0,923285823524.0
2.,2.,2.,Điều chỉnh cho các khoản:,,,,,,,
2.,2. > 2.,2.,Khấu hao tài sản cố định,02,848.251.317.384,781.601.997.787,,2.0,848251317384.0,781601997787.0
2.,2. > 2.,2.,Các khoản dự phòng,03,73.702.690.664,31.355.197.575,,3.0,73702690664.0,31355197575.0
2.,2. > 2.,2.,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,(2.709.421.057),(1.738.649.746),,4.0,-2709421057.0,-1738649746.0
2.,2. > 2.,2.,Lãi từ hoạt động đầu tư,05,(179.104.549.207),(80.663.221.468),,5.0,-179104549207.0,-80663221468.0
2.,2. > 2.,2.,Chi phí lãi vay,06,133.046.974.598,118.843.999.299,,6.0,133046974598.0,118843999299.0
3.,2. > 3.,3.,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,2.033.691.127.126,1.772.685.146.971,,8.0,2033691127126.0,1772685146971.0
3.,2. > 3.,3.,Tăng các khoản phải thu,09,(300.574.671.020),(990.838.129.968),,9.0,-300574671020.0,-990838129968.0
3.,2. > 3.,3.,(Tăng)/giảm hàng tồn kho,10,(68.828.528.949),10.829.539.607,,10.0,-68828528949.0,10829539607.0
3.,2. > 3.,3.,"Tăng các khoản phải trả (Không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,267.775.737.835,182.665.827.230,,11.0,267775737835.0,182665827230.0
3.,2. > 3.,3.,Tăng chi phí trả trước,12,(285.803.891.178),(131.475.476.302),,12.0,-285803891178.0,-131475476302.0
3.,2. > 3.,3.,Tiền lãi vay đã trả,14,(88.498.158.336),(146.421.567.416),,14.0,-88498158336.0,-146421567416.0
3.,2. > 3.,3.,Thuế thu nhập doanh nghiệp đã nộp,15,(79.981.504.174),(272.278.702.870),,15.0,-79981504174.0,-272278702870.0
3.,2. > 3.,3.,Tiền thu khác từ hoạt động kinh doanh,16,373.989.913,367.273.809,,16.0,373989913.0,367273809.0
3.,2. > 3.,3.,Tiền chi khác cho hoạt động kinh doanh,17,(6.552.618.912),(4.395.927.712),,17.0,-6552618912.0,-4395927712.0
3.,2. > 3.,3.,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,1.471.601.482.305,421.137.983.349,,20.0,1471601482305.0,421137983349.0
II.,II.,II.,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
1.,II. > 1.,1.,"Tiền chi mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",21,(1.536.968.800.573),(624.922.579.659),,21.0,-1536968800573.0,-624922579659.0
2.,II. > 2.,2.,"Tiền thu thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",22,195.454.545,318.181.819,,22.0,195454545.0,318181819.0
3.,II. > 3.,3.,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác",23,(1.891.927.894.419),-,,23.0,-1891927894419.0,
4.,II. > 4.,4.,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,-,1.593.039.336.332,,24.0,,1593039336332.0
5.,II. > 5.,5.,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",27,192.760.172.911,116.934.662.877,,27.0,192760172911.0,116934662877.0
5.,II. > 5.,5.,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(3.235.941.067.536),1.085.369.601.369,,30.0,-3235941067536.0,1085369601369.0
