row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Trong năm,Trong năm_1,Số cuối năm,Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Trong năm,numeric__Trong năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,VND,VND,VND,VND,VND,VND,,,,,,
,,,Giá trị,Số có khả năng trả nợ,Tăng,Giảm,Giá trị,Số có khả năng trả nợ,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.033.127.601.518,1.033.127.601.518,4.152.300.408.241,1.893.339.664.223,3.292.088.345.536,3.292.088.345.536,1033127601518.0,1033127601518.0,4152300408241.0,1893339664223.0,3292088345536.0,3292088345536.0
Nợ dài hạn đến hạn trả (xem Thuyết minh số 15),Nợ dài hạn đến hạn trả (xem Thuyết minh số 15),Nợ dài hạn đến hạn trả (xem Thuyết minh số 15),69.999.183.642,69.999.183.642,69.999.183.642,69.999.183.642,69.999.183.642,69.999.183.642,69999183642.0,69999183642.0,69999183642.0,69999183642.0,69999183642.0,69999183642.0
,,,1.103.126.785.160,1.103.126.785.160,4.222.299.591.883,1.963.338.847.865,3.362.087.529.178,3.362.087.529.178,1103126785160.0,1103126785160.0,4222299591883.0,1963338847865.0,3362087529178.0,3362087529178.0
