row_label_raw,row_label_full,col_0,Tại ngày1.1.2021VND,TăngVND,GiảmVND,Đánh giá lạiVND,Nợ dài hạnđến hạn trảVND,Tại ngày31.12.2021VND,numeric__Tại ngày1.1.2021VND,numeric__TăngVND,numeric__GiảmVND,numeric__Đánh giá lạiVND,numeric__Nợ dài hạnđến hạn trảVND,numeric__Tại ngày31.12.2021VND
Vay ngân hàng,Vay ngân hàng,Vay ngân hàng,50.000.000.000,130.000.000.000,(180.000.000.000),-,-,-,50000000000.0,130000000000.0,-180000000000.0,,,
Vay ngân hàng dài hạnđến hạn trả,Vay ngân hàng dài hạnđến hạn trả,Vay ngân hàng dài hạnđến hạn trả,967.470.000.000,-,(967.796.500.000),(7.023.500.000),492.090.000.000,484.740.000.000,967470000000.0,,-967796500000.0,-7023500000.0,492090000000.0,484740000000.0
Vay ngân hàng dài hạnđến hạn trả,Vay ngân hàng dài hạnđến hạn trả,Vay ngân hàng dài hạnđến hạn trả,1.017.470.000.000,130.000.000.000,(1.147.796.500.000),(7.023.500.000),492.090.000.000,484.740.000.000,1017470000000.0,130000000000.0,-1147796500000.0,-7023500000.0,492090000000.0,484740000000.0
Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau:,,,,,,
,,,,Tại ngày31.12.2021VND,Mục đích vay,,Lãi suất,Tài sảntheế chấp,,,,,,
Ngân hàng Cathay United Bank,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau: > Ngân hàng Cathay United Bank,Ngân hàng Cathay United Bank,,475.440.000.000,"Mua sắm, xây dựng TSCĐ",,"Libor + 2,4%",Tín chấpTSCĐ vô hình(Thuyết minh 11(b)),,475440000000.0,,,,
Ngân hàng TMCP Ngoại thương Việt Nam,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau: > Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,,9.300.000.000,"Mua sắm, xây dựng TSCĐ",,(i),Tín chấpTSCĐ vô hình(Thuyết minh 11(b)),,9300000000.0,,,,
Ngân hàng TMCP Ngoại thương Việt Nam,Chi tiết số dư cuối năm của khoản vay ngân hạn như sau: > Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,,484.740.000.000,,,,Tín chấpTSCĐ vô hình(Thuyết minh 11(b)),,484740000000.0,,,,
