row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2021 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2020 VND
Doanh thu,Doanh thu,Doanh thu,81.693.350.651,83.242.648.047,81693350651.0,83242648047.0
Giá vốn,Giá vốn,Giá vốn,(44.667.729.865),(45.871.071.123),-44667729865.0,-45871071123.0
Chi phí khác,Chi phí khác,Chi phí khác,(2.531.717.777),(73.006.562),-2531717777.0,-73006562.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,(12.040.675.612),(14.097.243.923),-12040675612.0,-14097243923.0
Lợi nhuận thuần sau thuế TNDN,Lợi nhuận thuần sau thuế TNDN,Lợi nhuận thuần sau thuế TNDN,22.453.227.397,23.201.326.439,22453227397.0,23201326439.0
Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,16.543.732.047,16.956.403.244,16543732047.0,16956403244.0
Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,3.627.490.609,3.797.008.357,3627490609.0,3797008357.0
Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,Phân chia theo tỷ lệ góp vốn:- Tổng Công ty Khí Việt Nam - Công ty Cổ phần- Tổng Công ty Tư vấn Thiết kế Dầu khí -Công ty Cổ phần- Công ty Cổ phần Địa ốc Phú Long,2.282.004.741,2.447.914.838,2282004741.0,2447914838.0
