row_label_raw,row_label_full,col_0,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,2020 > Giá trị VND,2020 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND,numeric__2020 > Giá trị VND,numeric__2020 > Số có khả năng trả nợ VND
Bên thứ ba (*),Bên thứ ba (*),Bên thứ ba (*),2.991.820.193.814,2.991.820.193.814,1.520.402.885.439,1.520.402.885.439,2991820193814.0,2991820193814.0,1520402885439.0,1520402885439.0
Bên liên quan(Thuyết minh 36(b)),Bên liên quan(Thuyết minh 36(b)),Bên liên quan(Thuyết minh 36(b)),3.639.096.149.776,3.639.096.149.776,1.156.182.752.769,1.156.182.752.769,3639096149776.0,3639096149776.0,1156182752769.0,1156182752769.0
,,,6.630.916.343.590,6.630.916.343.590,2.676.585.638.208,2.676.585.638.208,6630916343590.0,6630916343590.0,2676585638208.0,2676585638208.0
