row_label_raw,row_label_full,Giấy chứng nhận đăng ký doanh nghiệp > Hội đồng Quản trị,Số 3500102710 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lần đầu ngày 13 tháng 12 năm 2007 và Giấy chứng nhận đăng ký doanh nghiệp thay đổi gần nhất ngày 13 tháng 10 năm 2021 > Ông Dương Mạnh Sơn > Ông Nguyễn Sinh Khang,Số 3500102710 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lần đầu ngày 13 tháng 12 năm 2007 và Giấy chứng nhận đăng ký doanh nghiệp thay đổi gần nhất ngày 13 tháng 10 năm 2021 > Chủ tịch(từ ngày 24 tháng 9 năm 2021)Thành viên(đến ngày 24 tháng 9 năm 2021) > Chủ tịch(đến ngày 24 tháng 9 năm 2021),numeric__Số 3500102710 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lần đầu ngày 13 tháng 12 năm 2007 và Giấy chứng nhận đăng ký doanh nghiệp thay đổi gần nhất ngày 13 tháng 10 năm 2021 > Ông Dương Mạnh Sơn > Ông Nguyễn Sinh Khang,numeric__Số 3500102710 do Sở Kế hoạch và Đầu tư Thành phố Hồ Chí Minh cấp lần đầu ngày 13 tháng 12 năm 2007 và Giấy chứng nhận đăng ký doanh nghiệp thay đổi gần nhất ngày 13 tháng 10 năm 2021 > Chủ tịch(từ ngày 24 tháng 9 năm 2021)Thành viên(đến ngày 24 tháng 9 năm 2021) > Chủ tịch(đến ngày 24 tháng 9 năm 2021)
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Bà Võ Thị Thanh NgọcÔng Đỗ Đông NguyênÔng Trương Hồng SơnÔng Triệu Quốc Tuấn,Thành viênThành viênThành viênThành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Hoàng Văn Quang,(đến ngày 16 tháng 4 năm 2021)Thành viên,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Ông Phan Quốc Nghĩa,(đến ngày 24 tháng 9 năm 2021)Thành viên(đến ngày 16 tháng 4 năm 2021),,
Ban kiểm soát,Ban kiểm soát,Ban kiểm soát,Bà Trần Thị Hoàng AnhÔng Nguyễn Công MinhBà Nguyễn Thị Kim YếnBà Hồ Thị Ái Thanh,Trường banKiểm soát viênKiểm soát viên(đến ngày 16 tháng 4 năm 2021)Kiểm soát viên(đến ngày 16 tháng 4 năm 2021),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Hoàng Văn Quang,Tổng Giám đốc(từ ngày 24 tháng 9 năm 2021)Phó Tổng Giám đốc(đến ngày 24 tháng 9 năm 2021),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Dương Mạnh Sơn,Tổng Giám đốc(đến ngày 24 tháng 9 năm 2021),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Thanh NghịÔng Phạm Đăng NamÔng Nguyễn Thanh BìnhÔng Huỳnh Quang HảiÔng Phạm Văn Phong,Phó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốcPhó Tổng Giám đốc(đến ngày 4 tháng 1 năm 2021),,
Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,Ông Hoàng Văn Quang,Tổng Giám đốc(từ ngày 24 tháng 9 năm 2021),,
Người đại diện theo pháp luật,Người đại diện theo pháp luật,Người đại diện theo pháp luật,Ông Dương Mạnh Sơn,Tổng Giám đốc(đến ngày 24 tháng 9 năm 2021),,
Trụ sở chính,Trụ sở chính,Trụ sở chính,"Tòa nhà PV Gas Tower, Số 673 Đường Nguyễn Hữu Thọ,Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh","Tòa nhà PV Gas Tower, Số 673 Đường Nguyễn Hữu Thọ,Xã Phước Kiển, Huyện Nhà Bè, Thành phố Hồ Chí Minh",,
Công ty kiểm toán,Công ty kiểm toán,Công ty kiểm toán,Công ty TNHH PwC (Việt Nam),Công ty TNHH PwC (Việt Nam),,
