row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.639.908.079.832,1.014.838.937.985,1639908079832.0,1014838937985.0
Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,Thuế TNDN theo thuế suất áp dụng,341.689.484.486,193.588.842.136,341689484486.0,193588842136.0
Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,Các khoản điều chỉnh tăng (giảm)Điều chỉnh thuế TNDN trích thiếucác năm trước,367.182.026,1.792.062.392,367182026.0,1792062392.0
Phân bổ lợi thế thương mại phát sinh từhợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh từhợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh từhợp nhất kinh doanh,448.825.603,304.072.740,448825603.0,304072740.0
Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(2.029.169.123),(218.703.974),-2029169123.0,-218703974.0
Thu nhập từ hoạt động không thuộcdiện nộp thuế TNDN (*),Thu nhập từ hoạt động không thuộcdiện nộp thuế TNDN (*),Thu nhập từ hoạt động không thuộcdiện nộp thuế TNDN (*),(164.648.969.803),(7.376.517.254),-164648969803.0,-7376517254.0
Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,Phần lãi trong công ty liên doanh và liên kết,(18.212.071.928),(28.329.760.321),-18212071928.0,-28329760321.0
Điều chỉnh liên quan đến Nghị định số92/2021/NĐ-CP (**),Điều chỉnh liên quan đến Nghị định số92/2021/NĐ-CP (**),Điều chỉnh liên quan đến Nghị định số92/2021/NĐ-CP (**),(5.776.072.487),(10.663.204.969),-5776072487.0,-10663204969.0
Khác,Khác,Khác,10.109.967.921,15.414.948.585,10109967921.0,15414948585.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,161.949.176.695,164.511.739.335,161949176695.0,164511739335.0
