row_label_raw,row_label_full,Trong đó,Trong đó_1,numeric__Trong đó_1
Giá trị khoản đầu tư vào công ty liên kết theo phương phápvốn chủ sở hữu tại ngày hợp nhất kinh doanh (TM số 17.1),Giá trị khoản đầu tư vào công ty liên kết theo phương phápvốn chủ sở hữu tại ngày hợp nhất kinh doanh (TM số 17.1),Giá trị khoản đầu tư vào công ty liên kết theo phương phápvốn chủ sở hữu tại ngày hợp nhất kinh doanh (TM số 17.1),1.459.537.748.378,1459537748378.0
"Các khoản tiến chỉ để mua công ty con, bao gồm cáckhoản phí có liên quan","Các khoản tiến chỉ để mua công ty con, bao gồm cáckhoản phí có liên quan","Các khoản tiến chỉ để mua công ty con, bao gồm cáckhoản phí có liên quan",1.395.715.671.163,1395715671163.0
Đặt cọc mua cổ phần từ năm 2020 (TM số 10),Đặt cọc mua cổ phần từ năm 2020 (TM số 10),Đặt cọc mua cổ phần từ năm 2020 (TM số 10),585.356.850.000,585356850000.0
