row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí bảo lãnh và hoa hồng môi giới,Ngắn hạn > Phí bảo lãnh và hoa hồng môi giới,Phí bảo lãnh và hoa hồng môi giới,257.013.910.497,2.812.563.878,257013910497.0,2812563878.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.467.629.668,1.358.654.530,3467629668.0,1358654530.0
Khác,Ngắn hạn > Khác,Khác,1.923.279.631,243.240.321,1923279631.0,243240321.0
,,,262.404.819.796,4.414.458.729,262404819796.0,4414458729.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
"Công cụ, dụng cụ","Dải hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",9.412.961.245,19.611.624.320,9412961245.0,19611624320.0
Hoa hồng môi giới,Dải hạn > Hoa hồng môi giới,Hoa hồng môi giới,,449.667.233,,449667233.0
Chỉ phí chờ phân bổ khác,Dải hạn > Chỉ phí chờ phân bổ khác,Chỉ phí chờ phân bổ khác,184.149.236.395,84.020.342.297,184149236395.0,84020342297.0
,,,193.562.197.640,104.081.633.850,193562197640.0,104081633850.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,455.967.017.436,108.496.092.579,455967017436.0,108496092579.0
