row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Ngắn hạn > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,267.121.768.956,126.715.406.082,267121768956.0,126715406082.0
Cổ tức phải trả cổ đông không kiểm soát,Ngắn hạn > Cổ tức phải trả cổ đông không kiểm soát,Cổ tức phải trả cổ đông không kiểm soát,231.409.810.565,20.617.711.877,231409810565.0,20617711877.0
Đặt cọc của khách hàng,Ngắn hạn > Đặt cọc của khách hàng,Đặt cọc của khách hàng,67.553.631.842,18.049.170.885,67553631842.0,18049170885.0
Ký quỹ đã nhận,Ngắn hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,15.092.228.518,6.112.634.000,15092228518.0,6112634000.0
Khác,Ngắn hạn > Khác,Khác,45.163.054.790,31.488.766.045,45163054790.0,31488766045.0
,,,626.340.494.671,202.983.688.889,626340494671.0,202983688889.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Ký quỹ,Dải hạn > Ký quỹ,Ký quỹ,127.443.616.720,133.906.073.185,127443616720.0,133906073185.0
Khác,Dải hạn > Khác,Khác,413.413.385,1.935.000.000,413413385.0,1935000000.0
,,,127.857.030.105,135.841.073.185,127857030105.0,135841073185.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,754.197.524.776,338.824.762.074,754197524776.0,338824762074.0
