row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Đặt cọc, ký quỹ (i)","Ngắn hạn > Đặt cọc, ký quỹ (i)","Đặt cọc, ký quỹ (i)",269.281.548.854,168.252.435.693,269281548854.0,168252435693.0
Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Tạm ứng cho nhân viên phục vụ công tácđền bù đất,234.521.807.567,115.902.877.126,234521807567.0,115902877126.0
Trả trước thuế thu nhập doanh nghiệp theotiền độ thanh toán của khách hàng (ii),Ngắn hạn > Trả trước thuế thu nhập doanh nghiệp theotiền độ thanh toán của khách hàng (ii),Trả trước thuế thu nhập doanh nghiệp theotiền độ thanh toán của khách hàng (ii),40.656.632.595,34.933.275.200,40656632595.0,34933275200.0
Phải thu tiền lãi và lợi nhuận được chia,Ngắn hạn > Phải thu tiền lãi và lợi nhuận được chia,Phải thu tiền lãi và lợi nhuận được chia,36.999.958.205,68.610.384.353,36999958205.0,68610384353.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,12.028.948.930,11.660.868.599,12028948930.0,11660868599.0
"Phải thu từ hợp đồng hợp táckinh doanh (""HDHTKD"") (iii)","Ngắn hạn > Phải thu từ hợp đồng hợp táckinh doanh (""HDHTKD"") (iii)","Phải thu từ hợp đồng hợp táckinh doanh (""HDHTKD"") (iii)",2.602.954.938,2.602.954.938,2602954938.0,2602954938.0
Ký quỹ mua cổ phần (TM số 4.1),Ngắn hạn > Ký quỹ mua cổ phần (TM số 4.1),Ký quỹ mua cổ phần (TM số 4.1),-,585.356.850.000,,585356850000.0
Khác,Ngắn hạn > Khác,Khác,13.649.814.696,10.675.773.512,13649814696.0,10675773512.0
,,,609.741.665.785,997.995.419.421,609741665785.0,997995419421.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Ký quỹ đã nhận,Dải hạn > Ký quỹ đã nhận,Ký quỹ đã nhận,8.745.935.662,5.169.962.027,8745935662.0,5169962027.0
Phải thu cổ tức,Dải hạn > Phải thu cổ tức,Phải thu cổ tức,-,97.107.260.274,,97107260274.0
,,,8.745.935.662,102.277.222.301,8745935662.0,102277222301.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,618.487.601.447,1.100.272.641.722,618487601447.0,1100272641722.0
Dự phòng phải thu ngắn hạn khó đòi,Dải hạn > Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(7.074.000.000),-,-7074000000.0,
GIÁ TRỊ THUÀN,Dải hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,611.413.601.447,1.100.272.641.722,611413601447.0,1100272641722.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,614.487.601.447,948.448.472.828,614487601447.0,948448472828.0
Phải thu các bên liên quan (TM số 36),Phải thu các bên liên quan (TM số 36),Phải thu các bên liên quan (TM số 36),,,,
- Ngắn hạn,Phải thu các bên liên quan (TM số 36) > - Ngắn hạn,- Ngắn hạn,4.000.000.000,54.716.908.620,4000000000.0,54716908620.0
- Dài hạn,Phải thu các bên liên quan (TM số 36) > - Dài hạn,- Dài hạn,-,97.107.260.274,,97107260274.0
