row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,Tạm ứng mua quyền sử dụng đất,401.549.605.647,363.518.476.614,401549605647.0,363518476614.0
- Công ty TNHH VSIP Hải Phòng,- Công ty TNHH VSIP Hải Phòng,- Công ty TNHH VSIP Hải Phòng,255.816.965.255,255.816.965.255,255816965255.0,255816965255.0
- Trung tâm phát triển Quỹ đất Cần Thơ,- Trung tâm phát triển Quỹ đất Cần Thơ,- Trung tâm phát triển Quỹ đất Cần Thơ,51.519.730.762,19.559.645.914,51519730762.0,19559645914.0
- Công ty TNHH Sản xuất Vật liệuXây dựng Phú Đức,- Công ty TNHH Sản xuất Vật liệuXây dựng Phú Đức,- Công ty TNHH Sản xuất Vật liệuXây dựng Phú Đức,50.589.989.194,50.089.987.104,50589989194.0,50089987104.0
- Ban Bồi thường Giải phóng Mặt bằng Quận 7,- Ban Bồi thường Giải phóng Mặt bằng Quận 7,- Ban Bồi thường Giải phóng Mặt bằng Quận 7,3.929.918.840,19.718.794.222,3929918840.0,19718794222.0
- Khác,- Khác,- Khác,39.693.001.596,18.333.084.119,39693001596.0,18333084119.0
Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,Tạm ứng dịch vụ xây dựng,101.674.789.110,101.589.181.632,101674789110.0,101589181632.0
- Công ty Cổ phần Xây dựng Điện Quang Nguyên,- Công ty Cổ phần Xây dựng Điện Quang Nguyên,- Công ty Cổ phần Xây dựng Điện Quang Nguyên,4.821.231.775,8.344.307.013,4821231775.0,8344307013.0
- Công ty Cổ phần Xây dựng Coteccons,- Công ty Cổ phần Xây dựng Coteccons,- Công ty Cổ phần Xây dựng Coteccons,-,34.756.466.931,,34756466931.0
- Công ty Cổ phần Xây dựng An Phong,- Công ty Cổ phần Xây dựng An Phong,- Công ty Cổ phần Xây dựng An Phong,-,13.355.702.807,,13355702807.0
- Khác,- Khác,- Khác,96.853.557.335,45.132.704.881,96853557335.0,45132704881.0
Khác,Khác,Khác,20.932.245.976,12.588.841.779,20932245976.0,12588841779.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,524.156.640.733,477.696.500.025,524156640733.0,477696500025.0
