row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,267.299.706.881,9.885.433.722,267299706881.0,9885433722.0
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",110.068.633.657,42.101.400.332,110068633657.0,42101400332.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,27.131.553.340,10.016.513.953,27131553340.0,10016513953.0
Phí tư vấn,Chi phí bán hàng > Phí tư vấn,Phí tư vấn,1.088.787.358,955.286.193,1088787358.0,955286193.0
Khác,Chi phí bán hàng > Khác,Khác,10.478.102.754,4.700.135.103,10478102754.0,4700135103.0
,,,416.066.783.990,67.658.769.303,416066783990.0,67658769303.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,389.641.206.854,238.166.046.178,389641206854.0,238166046178.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,102.005.311.164,56.688.771.864,102005311164.0,56688771864.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,23.179.567.112,19.329.923.040,23179567112.0,19329923040.0
Chi phí khấu hao,Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,9.957.565.543,6.602.447.084,9957565543.0,6602447084.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,56.019.952.801,46.026.421.279,56019952801.0,46026421279.0
,,,580.803.603.474,366.813.609.445,580803603474.0,366813609445.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,996.870.387.464,434.472.378.748,996870387464.0,434472378748.0
