row_label_raw,row_label_full,Các bênliên quan,Mối quan hệ,Nội dungnghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dungnghiệp vụ,numeric__Năm nay,numeric__Năm trước
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công tyliên doanh,Dịch vụ quản lýdự án (*),141.007.036.547,509.391.056.616,,,141007036547.0,509391056616.0
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công tyliên doanh,Thu nhập cổ tứcBán dự án (*),66.010.958.904,51.989.041.096,,,66010958904.0,51989041096.0
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công tyliên doanh,Dịch vụ khác (*),-,54.055.410.422,,,,54055410422.0
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công tyliên doanh,,-,35.840.776.341,,,,35840776341.0
Southgate,Southgate,Southgate,Công tyliên doanh(dến ngày30 tháng 9năm 2021),Dịch vụ quản lýdự án (*),234.610.237.095,565.964.050.361,,,234610237095.0,565964050361.0
Southgate,Southgate,Southgate,Công tyliên doanh(dến ngày30 tháng 9năm 2021),Bán dự án (*),102.372.422.241,92.249.092.178,,,102372422241.0,92249092178.0
Southgate,Southgate,Southgate,Công tyliên doanh(dến ngày30 tháng 9năm 2021),Thu nhập cổ tứcDịch vụ khác (*),34.402.910.959,97.107.260.274,,,34402910959.0,97107260274.0
Southgate,Southgate,Southgate,Công tyliên doanh(dến ngày30 tháng 9năm 2021),,22.476.552.326,66.486.931.204,,,22476552326.0,66486931204.0
(*) Doanh thu cho bên liên quan (TM số 30.1),(*) Doanh thu cho bên liên quan (TM số 30.1),(*) Doanh thu cho bên liên quan (TM số 30.1),(*) Doanh thu cho bên liên quan (TM số 30.1),(*) Doanh thu cho bên liên quan (TM số 30.1),500.466.248.209,1.323.987.317.122,,,500466248209.0,1323987317122.0
