row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,17.1,175.751.595.508,16.660.481.520,,171.0,175751595508.0,16660481520.0
11,11,11,2. Giá vốn hàng bán và dịch vụ cung cấp,18,(64.266.324.260),(11.230.722.129),,18.0,-64266324260.0,-11230722129.0
20,20,20,3. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,111.485.271.248,5.429.759.391,,,111485271248.0,5429759391.0
21,21,21,4. Doanh thu hoạt động tài chính,17.2,200.221.640.580,255.110.872.527,,172.0,200221640580.0,255110872527.0
22,22,22,5. Chi phí tài chính,19,(202.973.770.913),(202.572.748.514),,19.0,-202973770913.0,-202572748514.0
23,23,23,Trong đó: Chi phí lãi vay,,(94.997.534.226),(87.643.819.372),,,-94997534226.0,-87643819372.0
25,25,25,6. Chi phí bán hàng,20,(13.206.379.636),-,,20.0,-13206379636.0,
26,26,26,7. Chi phí quản lý doanh nghiệp,20,(24.541.302.518),(28.972.506.969),,20.0,-24541302518.0,-28972506969.0
30,30,30,8. Lợi nhuận thuần từ hoạt động kinh doanh,,70.985.458.761,28.995.376.435,,,70985458761.0,28995376435.0
31,31,31,9. Thu nhập khác,,84.000.000,598.611.111,,,84000000.0,598611111.0
40,40,40,10. Lợi nhuận khác,,84.000.000,598.611.111,,,84000000.0,598611111.0
50,50,50,11. Tổng lợi nhuận kế toán trước thuế,,71.069.458.761,29.593.987.546,,,71069458761.0,29593987546.0
51,51,51,12. Chi phí thuế TNDN hiện hành,21.1,(17.347.247.005),-,,211.0,-17347247005.0,
52,52,52,13. (Chi phí) thu nhập thuế TNDN hoãn lại,21.3,(387.980.289),387.980.289,,213.0,-387980289.0,387980289.0
60,60,60,14. Lợi nhuận sau thuế TNDN,,53.334.231.467,29.981.967.835,,,53334231467.0,29981967835.0
