row_label_raw,row_label_full,Ông Nguyễn Hải Dương,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Ông Hoàng Trí Cường,Phó Chủ tịch,,,
Ông Đào Ngọc Thanh,Ông Đào Ngọc Thanh,Ông Đào Ngọc Thanh,Phó Chủ tịch,từ nhiệm ngày 8 tháng 10 năm 2018,,
Ông Nguyễn Hồng Hải,Ông Nguyễn Hồng Hải,Ông Nguyễn Hồng Hải,Thành viên,,,
Ông Trần Hải Quang,Ông Trần Hải Quang,Ông Trần Hải Quang,Thành viên,,,
