row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,682.152.011.560,939.799.415.178,,,682152011560.0,939799415178.0
110,110,110,I. Tiền,4,9.882.861.607,3.434.471.549,,4.0,9882861607.0,3434471549.0
111,111,111,1. Tiền,,9.882.861.607,3.434.471.549,,,9882861607.0,3434471549.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,304.990.313.434,541.431.482.512,,5.0,304990313434.0,541431482512.0
121,121,121,1. Chứng khoán kinh doanh,,391.118.428.057,581.735.572.135,,,391118428057.0,581735572135.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(86.128.114.623),(40.304.089.623),,,-86128114623.0,-40304089623.0
130,130,130,III. Các khoản phải thu ngắn hạn,,366.653.895.357,382.898.665.785,,,366653895357.0,382898665785.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,,-,401.488.090,,,,401488090.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,818.400.000,318.423.350,,,818400000.0,318423350.0
135,135,135,3. Phải thu về cho vay ngắn hạn,6,7.600.000.000,11.700.000.000,,6.0,7600000000.0,11700000000.0
136,136,136,4. Phải thu ngắn hạn khác,7,358.235.495.357,370.478.754.345,,7.0,358235495357.0,370478754345.0
140,140,140,IV. Hàng tồn kho,,-,5.523.039.839,,,,5523039839.0
141,141,141,1. Hàng tồn kho,,-,5.523.039.839,,,,5523039839.0
150,150,150,V. Tài sản ngắn hạn khác,,624.941.162,6.511.755.493,,,624941162.0,6511755493.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,,126.378.205,956.530.116,,,126378205.0,956530116.0
152,152,152,2. Thuế GTGT được khấu trừ,,94.209.823,4.012.518.919,,,94209823.0,4012518919.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,12,404.353.134,1.542.706.458,,12.0,404353134.0,1542706458.0
