row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,Phân loại lại,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Phân loại lại,numeric__VND Số cuối năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,170.452.651.078,463.703.261.651,(418.677.989.815),74.505.600.000,289.983.522.914,170452651078.0,463703261651.0,-418677989815.0,74505600000.0,289983522914.0
"Vay từ các bên liên quan(Thuyết minh số 15.1, 15.5 và 22)","Vay từ các bên liên quan(Thuyết minh số 15.1, 15.5 và 22)","Vay từ các bên liên quan(Thuyết minh số 15.1, 15.5 và 22)",112.000.000.000,165.500.000.000,(182.000.000.000),27.713.500.000,123.213.500.000,112000000000.0,165500000000.0,-182000000000.0,27713500000.0,123213500000.0
Trải phiếu (Thuyết minh số 15.2),Trải phiếu (Thuyết minh số 15.2),Trải phiếu (Thuyết minh số 15.2),-,100.000.000.000,-,-,100.000.000.000,,100000000000.0,,,100000000000.0
Vay dài hạn ngân hàng đến hạn trả(Thuyết minh số 15.4),Vay dài hạn ngân hàng đến hạn trả(Thuyết minh số 15.4),Vay dài hạn ngân hàng đến hạn trả(Thuyết minh số 15.4),-,-,-,46.792.100.000,46.792.100.000,,,,46792100000.0,46792100000.0
Vay từ Công ty chứng khoán(Thuyết minh số 15.3),Vay từ Công ty chứng khoán(Thuyết minh số 15.3),Vay từ Công ty chứng khoán(Thuyết minh số 15.3),58.452.651.078,198.203.261.651,(236.677.989.815),-,19.977.922.914,58452651078.0,198203261651.0,-236677989815.0,,19977922914.0
Dài hạn,Dài hạn,Dài hạn,712.100.000.000,-,(4.000.000.000),(74.505.600.000),633.594.400.000,712100000000.0,,-4000000000.0,-74505600000.0,633594400000.0
Vay từ ngân hàng(Thuyết minh số 15.4),Vay từ ngân hàng(Thuyết minh số 15.4),Vay từ ngân hàng(Thuyết minh số 15.4),467.921.000.000,-,-,(46.792.100.000),421.128.900.000,467921000000.0,,,-46792100000.0,421128900000.0
Vay từ bên liên quan(Thuyết minh số 15.5 và 22),Vay từ bên liên quan(Thuyết minh số 15.5 và 22),Vay từ bên liên quan(Thuyết minh số 15.5 và 22),244.179.000.000,-,(4.000.000.000),(27.713.500.000),212.465.500.000,244179000000.0,,-4000000000.0,-27713500000.0,212465500000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,882.552.651.078,463.703.261.651,(422.677.989.815),-,923.577.922.914,882552651078.0,463703261651.0,-422677989815.0,,923577922914.0
