row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,29.420.301.344,29.420.301.344,29.347.910.167,29.347.910.167,29420301344.0,29420301344.0,29347910167.0,29347910167.0
Trả trước từ bên liên quan(Thuyết minh số 29),Trả trước từ bên liên quan(Thuyết minh số 29),Trả trước từ bên liên quan(Thuyết minh số 29),20.114.768.950,20.114.768.950,-,-,20114768950.0,20114768950.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,49.535.070.294,49.535.070.294,29.347.910.167,29.347.910.167,49535070294.0,49535070294.0,29347910167.0,29347910167.0
