row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Đơn vị tính: VND,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Đơn vị tính: VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,15.474.745.526,25.006.847.013,(33.886.870.362),6.594.722.177,15474745526.0,25006847013.0,-33886870362.0,6594722177.0
Thuế giả trị gia tăng,Thuế giả trị gia tăng,Thuế giả trị gia tăng,-,27.681.576.441,(22.404.426.796),5.277.149.645,,27681576441.0,-22404426796.0,5277149645.0
Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,Thuế thu nhập cả nhân,36.862.564,2.836.438.239,(2.811.366.492),61.934.311,36862564.0,2836438239.0,-2811366492.0,61934311.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,1.286.896.676,(1.286.896.676),-,,1286896676.0,-1286896676.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,110.315.000,2.602.383.708,(833.759.774),1.878.938.934,110315000.0,2602383708.0,-833759774.0,1878938934.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.621.923.090,59.414.142.077,(61.223.320.100),13.812.745.067,15621923090.0,59414142077.0,-61223320100.0,13812745067.0
