row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,Vốn đầu tư đã góp của chủ sở hữu,,
Số đầu năm,Vốn đầu tư đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,1.711.999.760.000,1.711.999.760.000,1711999760000.0,1711999760000.0
Vốn góp tăng trong năm,Vốn đầu tư đã góp của chủ sở hữu > Vốn góp tăng trong năm,Vốn góp tăng trong năm,505.599.980.000,-,505599980000.0,
Số cuối năm,Vốn đầu tư đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,2.217.599.740.000,1.711.999.760.000,2217599740000.0,1711999760000.0
Có tức đã công bố,Vốn đầu tư đã góp của chủ sở hữu > Có tức đã công bố,Có tức đã công bố,211.199.968.000,85.599.988.000,211199968000.0,85599988000.0
