row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,132.516.357.430,157.825.747.640,132516357430.0,157825747640.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,4.675.363.632,4.675.363.632,4675363632.0,4675363632.0
Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,Lỗ chênh lệch tỷ giả,12.927.669.891,26.235.650.518,12927669891.0,26235650518.0
Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,Dự phòng đầu tư tài chính,3.331.027.043,-,3331027043.0,
Chi phí khác,Chi phí khác,Chi phí khác,2.139.054,-,2139054.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,153.452.557.050,188.736.761.790,153452557050.0,188736761790.0
