row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,23.1,4.420.544.498.130,5.832.863.518.626,,231.0,4420544498130.0,5832863518626.0
02,02,02,2. Các khoản glâm trừ doanh thu,23.1,(203.518.176),(9.506.265.699),,231.0,-203518176.0,-9506265699.0
10,10,10,3. Doanh thu thuần về bản hàng và cung cấp dịch vụ,23.1,4.420.340.979.954,5.823.357.252.927,,231.0,4420340979954.0,5823357252927.0
11,11,11,4. Giá vốn hàng bản và dịch vụ cung cấp,24,(3.967.631.838.667),(5.316.433.613.535),,24.0,-3967631838667.0,-5316433613535.0
20,20,20,5. Lợi nhuận gộp về bản hàng và cung cấp dịch vụ,,452.709.141.287,506.923.639.392,,,452709141287.0,506923639392.0
21,21,21,6. Doanh thu hoạt động tài chính,23.2,92.151.767.196,150.911.134.533,,232.0,92151767196.0,150911134533.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay (không bao gồm chi phí phát hành trái phiếu),25,(153.452.557.050),(188.736.761.790),,25.0,-153452557050.0,-188736761790.0
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay (không bao gồm chi phí phát hành trái phiếu),25,(132.516.357.430),(157.825.747.640),,25.0,-132516357430.0,-157825747640.0
25,25,25,8. Chi phí bán hàng,26,(112.060.271.152),(117.181.308.381),,26.0,-112060271152.0,-117181308381.0
26,26,26,9. Chi phí quản lý doanh nghiệp,26,(65.776.675.097),(83.373.762.943),,26.0,-65776675097.0,-83373762943.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,213.571.405.184,268.542.940.811,,,213571405184.0,268542940811.0
31,31,31,11. Thu nhập khác,,3.420.207.422,3.506.377.679,,,3420207422.0,3506377679.0
32,32,32,12. Chi phí khác,,(3.827.712.030),(235.808.673),,,-3827712030.0,-235808673.0
40,40,40,13. (Lỗ) lợi nhuận khác,,(407.504.608),3.270.569.006,,,-407504608.0,3270569006.0
50,50,50,14. Tổng lợi nhuận kế toàn trước thuế,,213.163.900.576,271.813.509.817,,,213163900576.0,271813509817.0
51,51,51,15. Chi phí thuế TNDN hiện hành,28.1,(25.006.847.013),(39.174.745.526),,281.0,-25006847013.0,-39174745526.0
60,60,60,16. Lợi nhuận sau thuế TNDN,,188.157.053.563,232.638.764.291,,,188157053563.0,232638764291.0
