row_label_raw,row_label_full,col_0,2025VND,2024VND,numeric__2025VND,numeric__2024VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán hàng,Doanh thu > Doanh thu bán hàng,Doanh thu bán hàng,14.898.406.756.817,20.707.151.218.238,14898406756817.0,20707151218238.0
Doanh thu cung cấp dịch vụ,Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,827.906.269,365.973.658,827906269.0,365973658.0
,,,14.899.234.663.086,20.707.517.191.896,14899234663086.0,20707517191896.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(74.682.569.388),(90.695.297.648),-74682569388.0,-90695297648.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(5.287.832.321),(3.199.209.989),-5287832321.0,-3199209989.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(11.119.244.222),(4.600.494.182),-11119244222.0,-4600494182.0
,,,(91.089.645.931),(98.495.001.819),-91089645931.0,-98495001819.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu thuần về bán hàng,Doanh thu thuần > Doanh thu thuần về bán hàng,Doanh thu thuần về bán hàng,14.807.317.110.886,20.608.656.216.419,14807317110886.0,20608656216419.0
Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần > Doanh thu thuần về cung cấp dịch vụ,Doanh thu thuần về cung cấp dịch vụ,827.906.269,365.973.658,827906269.0,365973658.0
,,,14.808.145.017.155,20.609.022.190.077,14808145017155.0,20609022190077.0
