row_label_raw,row_label_full,col_0,2025 > Giá trị VND,2025 > Số có khả năng trả nợ VND,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,numeric__2025 > Giá trị VND,numeric__2025 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND
Jfe Shoji,Jfe Shoji,Jfe Shoji,274.137.408.632,274.137.408.632,96.286.511.300,96.286.511.300,274137408632.0,274137408632.0,96286511300.0,96286511300.0
Golden Harbour,Golden Harbour,Golden Harbour,256.265.722.398,256.265.722.398,-,-,256265722398.0,256265722398.0,,
Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,170.003.352.633,170.003.352.633,217.107.288.101,217.107.288.101,170003352633.0,170003352633.0,217107288101.0,217107288101.0
Khác,Khác,Khác,769.683.601.447,769.683.601.447,542.545.692.890,542.545.692.890,769683601447.0,769683601447.0,542545692890.0,542545692890.0
,,,1.470.090.085.110,1.470.090.085.110,855.939.492.291,855.939.492.291,1470090085110.0,1470090085110.0,855939492291.0,855939492291.0
