row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,840.112.692.559,471.835.628.284,840112692559.0,471835628284.0
- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),- Enerfo Pte Ltd (Singapore),656.490.497.314,186.413.855.355,656490497314.0,186413855355.0
- Bunge Asia Pte Ltd,- Bunge Asia Pte Ltd,- Bunge Asia Pte Ltd,95.237.504.884,-,95237504884.0,
- Louis Dreyfus Company Asia Pte Ltd,- Louis Dreyfus Company Asia Pte Ltd,- Louis Dreyfus Company Asia Pte Ltd,-,53.026.575.000,,53026575000.0
- Crossland Marketing (2000) Pte Ltd,- Crossland Marketing (2000) Pte Ltd,- Crossland Marketing (2000) Pte Ltd,-,43.396.510.000,,43396510000.0
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,88.384.690.361,188.998.687.929,88384690361.0,188998687929.0
Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,547.448.032.646,532.490.922.848,547448032646.0,532490922848.0
Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),Phải trả các bên liên quan(Thuyết minh số 30),4.902.246.483,7.869.438.155,4902246483.0,7869438155.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.392.462.971.688,1.012.195.989.287,1392462971688.0,1012195989287.0
